|title|raw_text|meal_type|cultural_restriction|calories|allergies|recipeId
153| Vegan Breakfast Samosas|"54. Vegan Breakfast Samosas: Calories per portion: 200kcal, Total portions: 4, Allergic warnings: None, Origin: India
"|breakfast|vegan|-1.0||food_153
154| Vegan Breakfast Burrito Wrap|"55. Vegan Breakfast Burrito Wrap: Calories per portion: 400kcal, Total portions: 1, Allergic warnings: None, Origin: N/A
"|breakfast|vegan|-1.0||food_154
155| Vegan Breakfast Falafel|"56. Vegan Breakfast Falafel: Calories per portion: 350kcal, Total portions: 4, Allergic warnings: None, Origin: Middle East
"|breakfast|vegan|-1.0||food_155
156| Vegan Breakfast Sushi Bowl|"57. Vegan Breakfast Sushi Bowl: Calories per portion: 300kcal, Total portions: 1, Allergic warnings: None, Origin: Japan
"|breakfast|vegan|-1.0||food_156
157| Vegan Breakfast Quinoa Porridge|"58. Vegan Breakfast Quinoa Porridge: Calories per portion: 250kcal, Total portions: 1, Allergic warnings: None, Origin: N/A
"|breakfast|vegan|-1.0||food_157
158| Vegan Breakfast Pizza Bagel|"59. Vegan Breakfast Pizza Bagel: Calories per portion: 400kcal, Total portions: 1, Allergic warnings: None, Origin: N/A
"|breakfast|vegan|-1.0||food_158
159| Vegan Breakfast Tofu Scramble Wrap|"60. Vegan Breakfast Tofu Scramble Wrap: Calories per portion: 350kcal, Total portions: 1, Allergic warnings: Soy, Origin: N/A
"|breakfast|vegan|-1.0||food_159
160| Vegan Breakfast Rice Paper Rolls|"61. Vegan Breakfast Rice Paper Rolls: Calories per portion: 200kcal, Total portions: 2, Allergic warnings: None, Origin: Vietnam
"|breakfast|vegan|-1.0||food_160
161| Vegan Breakfast Stuffed Bell Peppers|"62. Vegan Breakfast Stuffed Bell Peppers: Calories per portion: 400kcal, Total portions: 2, Allergic warnings: None, Origin: N/A
"|breakfast|vegan|-1.0||food_161
162| Vegan Breakfast Acai Smoothie|"63. Vegan Breakfast Acai Smoothie: Calories per portion: 350kcal, Total portions: 1, Allergic warnings: None, Origin: Brazil
"|breakfast|vegan|-1.0||food_162
163| Vegan Breakfast Stuffed Tomatoes|"64. Vegan Breakfast Stuffed Tomatoes: Calories per portion: 300kcal, Total portions: 4, Allergic warnings: None, Origin: N/A
"|breakfast|vegan|-1.0||food_163
164| Vegan Breakfast Jackfruit Tacos|"65. Vegan Breakfast Jackfruit Tacos: Calories per portion: 250kcal, Total portions: 2, Allergic warnings: None, Origin: N/A
"|breakfast|vegan|-1.0||food_164
165| Vegan Breakfast Zucchini Fritters|"66. Vegan Breakfast Zucchini Fritters: Calories per portion: 350kcal, Total portions: 4, Allergic warnings: None, Origin: N/A
"|breakfast|vegan|-1.0||food_165
166| Vegan Breakfast Tofu Tikka Masala|"67. Vegan Breakfast Tofu Tikka Masala: Calories per portion: 250kcal, Total portions: 2, Allergic warnings: Soy, Origin: India
"|breakfast|vegan|-1.0||food_166
167| Vegan Breakfast Quinoa Salad Wrap|"68. Vegan Breakfast Quinoa Salad Wrap: Calories per portion: 400kcal, Total portions: 1, Allergic warnings: None, Origin: N/A
"|breakfast|vegan|-1.0||food_167
168| Vegan Breakfast Tempeh Bacon Sandwich|"69. Vegan Breakfast Tempeh Bacon Sandwich: Calories per portion: 350kcal, Total portions: 1, Allergic warnings: Soy, Origin: N/A
"|breakfast|vegan|-1.0||food_168
169| Vegan Breakfast Rice Bowl|"70. Vegan Breakfast Rice Bowl: Calories per portion: 300kcal, Total portions: 1, Allergic warnings: None, Origin: N/A
"|breakfast|vegan|-1.0||food_169
170| Vegan Breakfast Falafel Bowl|"71. Vegan Breakfast Falafel Bowl: Calories per portion: 350kcal, Total portions: 1, Allergic warnings: None, Origin: Middle East
"|breakfast|vegan|-1.0||food_170
171| Vegan Breakfast Tofu Scramble Burrito|"72. Vegan Breakfast Tofu Scramble Burrito: Calories per portion: 250kcal, Total portions: 2, Allergic warnings: Soy, Origin: N/A
"|breakfast|vegan|-1.0||food_171
172| Vegan Breakfast Tempeh Bacon and Egg Sandwich|"73. Vegan Breakfast Tempeh Bacon and Egg Sandwich: Calories per portion: 400kcal, Total portions: 1, Allergic warnings: Soy, Origin: N/A
"|breakfast|vegan|-1.0||food_172
173| Vegan Breakfast Shishito Peppers|"74. Vegan Breakfast Shishito Peppers: Calories per portion: 350kcal, Total portions: 4, Allergic warnings: None, Origin: Japan
"|breakfast|vegan|-1.0||food_173
174| Vegan Breakfast Sweet Potato Hash|"75. Vegan Breakfast Sweet Potato Hash: Calories per portion: 300kcal, Total portions: 1, Allergic warnings: None, Origin: N/A
"|breakfast|vegan|-1.0||food_174
175| Vegan Breakfast Quinoa Burrito|"76. Vegan Breakfast Quinoa Burrito: Calories per portion: 250kcal, Total portions: 1, Allergic warnings: None, Origin: N/A
"|breakfast|vegan|-1.0||food_175
176| Vegan Breakfast Chickpea Flour Frittata|"77. Vegan Breakfast Chickpea Flour Frittata: Calories per portion: 400kcal, Total portions: 2, Allergic warnings: None, Origin: N/A
"|breakfast|vegan|-1.0||food_176
177| Vegan Breakfast Chia Pudding Parfait|"78. Vegan Breakfast Chia Pudding Parfait: Calories per portion: 350kcal, Total portions: 1, Allergic warnings: None, Origin: N/A
"|breakfast|vegan|-1.0||food_177
178| Vegan Breakfast Sweet Potato Pancakes|"79. Vegan Breakfast Sweet Potato Pancakes: Calories per portion: 300kcal, Total portions: 2, Allergic warnings: None, Origin: N/A
"|breakfast|vegan|-1.0||food_178
179| Vegan Breakfast Tofu Rancheros|"80. Vegan Breakfast Tofu Rancheros: Calories per portion: 350kcal, Total portions: 1, Allergic warnings: Soy, Origin: N/A
"|breakfast|vegan|-1.0||food_179
180| Vegan Breakfast Spinach and Mushroom Quiche|"81. Vegan Breakfast Spinach and Mushroom Quiche: Calories per portion: 250kcal, Total portions: 4, Allergic warnings: None, Origin: N/A
"|breakfast|vegan|-1.0||food_180
181| Vegan Breakfast Baked Beans on Toast|"82. Vegan Breakfast Baked Beans on Toast: Calories per portion: 200kcal, Total portions: 1, Allergic warnings: None, Origin: England
"|breakfast|vegan|-1.0||food_181
182| Vegan Breakfast Lentil Pancakes|"83. Vegan Breakfast Lentil Pancakes: Calories per portion: 300kcal, Total portions: 2, Allergic warnings: None, Origin: N/A
"|breakfast|vegan|-1.0||food_182
183| Vegan Breakfast Quinoa Stuffed Peppers|"84. Vegan Breakfast Quinoa Stuffed Peppers: Calories per portion: 400kcal, Total portions: 4, Allergic warnings: None, Origin: N/A
"|breakfast|vegan|-1.0||food_183
184| Vegan Breakfast Tofu Scramble Bowl|"85. Vegan Breakfast Tofu Scramble Bowl: Calories per portion: 350kcal, Total portions: 1, Allergic warnings: Soy, Origin: N/A
"|breakfast|vegan|-1.0||food_184
185| Vegan Breakfast Chickpea Omelette Wrap|"86. Vegan Breakfast Chickpea Omelette Wrap: Calories per portion: 250kcal, Total portions: 1, Allergic warnings: None, Origin: N/A
"|breakfast|vegan|-1.0||food_185
186| Vegan Breakfast Chia Pudding Bowl|"87. Vegan Breakfast Chia Pudding Bowl: Calories per portion: 400kcal, Total portions: 2, Allergic warnings: None, Origin: N/A
"|breakfast|vegan|-1.0||food_186
187| Vegan Breakfast Breakfast Bruschetta|"88. Vegan Breakfast Breakfast Bruschetta: Calories per portion: 350kcal, Total portions: 2, Allergic warnings: None, Origin: Italy
"|breakfast|vegan|-1.0||food_187
188| Vegan Breakfast Tofu Scramble with Veggies|"89. Vegan Breakfast Tofu Scramble with Veggies: Calories per portion: 300kcal, Total portions: 1, Allergic warnings: Soy, Origin: N/A
"|breakfast|vegan|-1.0||food_188
189| Vegan Breakfast Tofu and Avocado Sandwich|"90. Vegan Breakfast Tofu and Avocado Sandwich: Calories per portion: 350kcal, Total portions: 1, Allergic warnings: Soy, Origin: N/A
"|breakfast|vegan|-1.0||food_189
190| Vegan Breakfast Rice Noodle Soup|"91. Vegan Breakfast Rice Noodle Soup: Calories per portion: 300kcal, Total portions: 1, Allergic warnings: None, Origin: Asia
"|breakfast|vegan|-1.0||food_190
191| Vegan Breakfast Chickpea Pancakes|"92. Vegan Breakfast Chickpea Pancakes: Calories per portion: 250kcal, Total portions: 2, Allergic warnings: None, Origin: Middle East
"|breakfast|vegan|-1.0||food_191
192| Vegan Breakfast Quinoa and Black Bean Bowl|"93. Vegan Breakfast Quinoa and Black Bean Bowl: Calories per portion: 400kcal, Total portions: 1, Allergic warnings: None, Origin: N/A
"|breakfast|vegan|-1.0||food_192
193| Vegan Breakfast Tofu Scramble Burrito Bowl|"94. Vegan Breakfast Tofu Scramble Burrito Bowl: Calories per portion: 350kcal, Total portions: 1, Allergic warnings: Soy, Origin: N/A
"|breakfast|vegan|-1.0||food_193
194| Vegan Breakfast Stuffed Portobello Mushrooms|"95. Vegan Breakfast Stuffed Portobello Mushrooms: Calories per portion: 300kcal, Total portions: 2, Allergic warnings: None, Origin: N/A
"|breakfast|vegan|-1.0||food_194
195| Vegan Breakfast Sweet Potato Pancakes with Fruit|"96. Vegan Breakfast Sweet Potato Pancakes with Fruit: Calories per portion: 350kcal, Total portions: 2, Allergic warnings: None, Origin: N/A
"|breakfast|vegan|-1.0||food_195
196| Vegan Breakfast Tofu Breakfast Bowl|"97. Vegan Breakfast Tofu Breakfast Bowl: Calories per portion: 250kcal, Total portions: 1, Allergic warnings: Soy, Origin: N/A
"|breakfast|vegan|-1.0||food_196
197| Vegan Breakfast Quinoa Breakfast Burrito|"98. Vegan Breakfast Quinoa Breakfast Burrito: Calories per portion: 400kcal, Total portions: 1, Allergic warnings: None, Origin: N/A
"|breakfast|vegan|-1.0||food_197
198| Vegan Breakfast Tempeh Bacon and Avocado Sandwich|"99. Vegan Breakfast Tempeh Bacon and Avocado Sandwich: Calories per portion: 350kcal, Total portions: 1, Allergic warnings: Soy, Origin: N/A
"|breakfast|vegan|-1.0||food_198
199| Vegan Breakfast Rice Paper Spring Rolls|"100. Vegan Breakfast Rice Paper Spring Rolls: Calories per portion: 300kcal, Total portions: 2, Allergic warnings: None, Origin: Vietnam

Please note that the calorie counts provided are approximate and may vary slightly depending on the specific ingredients and preparations used."|breakfast|vegan|-1.0||food_199
200|" Overnight Oats - 200 calories per portion | 2 portions | Contains gluten | Origin"|"1. Overnight Oats - 200 calories per portion | 2 portions | Contains gluten | Origin: United States
"|breakfast|vegan|200.0||food_200
201|" Tofu Scramble - 250 calories per portion | 2 portions | None | Origin"|"2. Tofu Scramble - 250 calories per portion | 2 portions | None | Origin: United States
"|breakfast|vegan|250.0||food_201
202|" Avocado Toast - 300 calories per portion | 1 portion | None | Origin"|"3. Avocado Toast - 300 calories per portion | 1 portion | None | Origin: United States
"|breakfast|vegan|300.0||food_202
203|" Chia Pudding - 150 calories per portion | 1 portion | None | Origin"|"4. Chia Pudding - 150 calories per portion | 1 portion | None | Origin: United States
"|breakfast|vegan|150.0||food_203
204|" Vegan Pancakes - 250 calories per portion | 2 portions | Contains gluten | Origin"|"5. Vegan Pancakes - 250 calories per portion | 2 portions | Contains gluten | Origin: United States
"|breakfast|vegan|250.0||food_204
205|" Fruit Smoothie Bowl - 300 calories per portion | 1 portion | None | Origin"|"6. Fruit Smoothie Bowl - 300 calories per portion | 1 portion | None | Origin: United States
"|breakfast|vegan|300.0||food_205
206|" Vegan French Toast - 200 calories per portion | 2 portions | Contains gluten | Origin"|"7. Vegan French Toast - 200 calories per portion | 2 portions | Contains gluten | Origin: United States
"|breakfast|vegan|200.0||food_206
207|" Vegan Breakfast Burrito - 400 calories per portion | 1 portion | None | Origin"|"8. Vegan Breakfast Burrito - 400 calories per portion | 1 portion | None | Origin: Mexico
"|breakfast|vegan|400.0||food_207
208|" Vegan Granola - 300 calories per portion | 1 portion | Contains nuts | Origin"|"9. Vegan Granola - 300 calories per portion | 1 portion | Contains nuts | Origin: United States
"|breakfast|vegan|300.0||food_208
209|" Veggie Sausage and Hash Browns - 400 calories per portion | 1 portion | Contains soy | Origin"|"10. Veggie Sausage and Hash Browns - 400 calories per portion | 1 portion | Contains soy | Origin: United States

"|breakfast|vegan|400.0||food_209
210|" Vegan Egg Muffins - 150 calories per portion | 2 portions | None | Origin"|"11. Vegan Egg Muffins - 150 calories per portion | 2 portions | None | Origin: United States
"|breakfast|vegan|150.0||food_210
211|" Quinoa Porridge - 350 calories per portion | 1 portion | Contains nuts | Origin"|"12. Quinoa Porridge - 350 calories per portion | 1 portion | Contains nuts | Origin: Latin America
"|breakfast|vegan|350.0||food_211
212|" Vegan Bagel with Tofu Cream Cheese - 350 calories per portion | 1 portion | Contains gluten | Origin"|"13. Vegan Bagel with Tofu Cream Cheese - 350 calories per portion | 1 portion | Contains gluten | Origin: United States
"|breakfast|vegan|350.0||food_212
213|" Vegan Breakfast Tacos - 300 calories per portion | 2 portions | None | Origin"|"14. Vegan Breakfast Tacos - 300 calories per portion | 2 portions | None | Origin: Mexico
"|breakfast|vegan|300.0||food_213
214|" Vegan Breakfast Casserole - 400 calories per portion | 1 portion | None | Origin"|"15. Vegan Breakfast Casserole - 400 calories per portion | 1 portion | None | Origin: United States
"|breakfast|vegan|400.0||food_214
215|" Vegan Banana Bread - 250 calories per portion | 2 portions | Contains gluten | Origin"|"16. Vegan Banana Bread - 250 calories per portion | 2 portions | Contains gluten | Origin: United States
"|breakfast|vegan|250.0||food_215
216|" Vegan Biscuits and Gravy - 450 calories per portion | 1 portion | Contains gluten | Origin"|"17. Vegan Biscuits and Gravy - 450 calories per portion | 1 portion | Contains gluten | Origin: United States
"|breakfast|vegan|450.0||food_216
217|" Berry Quinoa Breakfast Bowl - 300 calories per portion | 1 portion | Contains nuts | Origin"|"18. Berry Quinoa Breakfast Bowl - 300 calories per portion | 1 portion | Contains nuts | Origin: United States
"|breakfast|vegan|300.0||food_217
218|" Vegan Breakfast Sandwich - 350 calories per portion | 1 portion | Contains gluten | Origin"|"19. Vegan Breakfast Sandwich - 350 calories per portion | 1 portion | Contains gluten | Origin: United States
"|breakfast|vegan|350.0||food_218
219|" Vegan Scones - 200 calories per portion | 2 portions | Contains gluten | Origin"|"20. Vegan Scones - 200 calories per portion | 2 portions | Contains gluten | Origin: United Kingdom

"|breakfast|vegan|200.0||food_219
220|" Vegan Breakfast Cookies - 200 calories per portion | 2 portions | Contains gluten | Origin"|"21. Vegan Breakfast Cookies - 200 calories per portion | 2 portions | Contains gluten | Origin: United States
"|breakfast|vegan|200.0||food_220
221|" Sweet Potato Toast - 250 calories per portion | 1 portion | None | Origin"|"22. Sweet Potato Toast - 250 calories per portion | 1 portion | None | Origin: United States
"|breakfast|vegan|250.0||food_221
222|" Vegan Coconut Yogurt with Fruit - 250 calories per portion | 1 portion | None | Origin"|"23. Vegan Coconut Yogurt with Fruit - 250 calories per portion | 1 portion | None | Origin: Various
"|breakfast|vegan|250.0||food_222
223|" Vegan Tofu Benedict - 400 calories per portion | 1 portion | Contains soy | Origin"|"24. Vegan Tofu Benedict - 400 calories per portion | 1 portion | Contains soy | Origin: United States
"|breakfast|vegan|400.0||food_223
224|" Vegan Energy Balls - 150 calories per portion | 2 portions | Contains nuts | Origin"|"25. Vegan Energy Balls - 150 calories per portion | 2 portions | Contains nuts | Origin: Various
"|breakfast|vegan|150.0||food_224
225|" Vegan Blueberry Muffins - 300 calories per portion | 1 portion | Contains gluten | Origin"|"26. Vegan Blueberry Muffins - 300 calories per portion | 1 portion | Contains gluten | Origin: United States
"|breakfast|vegan|300.0||food_225
226|" Vegan Green Smoothie - 200 calories per portion | 2 portions | None | Origin"|"27. Vegan Green Smoothie - 200 calories per portion | 2 portions | None | Origin: Various
"|breakfast|vegan|200.0||food_226
227|" Vegan Oatmeal Raisin Cookies - 200 calories per portion | 2 portions | Contains gluten | Origin"|"28. Vegan Oatmeal Raisin Cookies - 200 calories per portion | 2 portions | Contains gluten | Origin: United States
"|breakfast|vegan|200.0||food_227
228|" Vegan Breakfast Quiche - 400 calories per portion | 1 portion | Contains gluten | Origin"|"29. Vegan Breakfast Quiche - 400 calories per portion | 1 portion | Contains gluten | Origin: United States
"|breakfast|vegan|400.0||food_228
229|" Vegan Breakfast Pizza - 350 calories per portion | 1 portion | Contains gluten | Origin"|"30. Vegan Breakfast Pizza - 350 calories per portion | 1 portion | Contains gluten | Origin: Italy

"|breakfast|vegan|350.0||food_229
230|" Vegan Overnight Chia Pudding - 250 calories per portion | 2 portions | None | Origin"|"31. Vegan Overnight Chia Pudding - 250 calories per portion | 2 portions | None | Origin: United States
"|breakfast|vegan|250.0||food_230
231|" Vegan Cinnamon Rolls - 300 calories per portion | 1 portion | Contains gluten | Origin"|"32. Vegan Cinnamon Rolls - 300 calories per portion | 1 portion | Contains gluten | Origin: Sweden
"|breakfast|vegan|300.0||food_231
